timestamp,altitude,velocity,pitch,roll,yaw,anomaly,instability_type,altitude_rolling_mean,altitude_rolling_std,altitude_rolling_min,altitude_rolling_max,altitude_rolling_range,velocity_rolling_mean,velocity_rolling_std,velocity_rolling_min,velocity_rolling_max,velocity_rolling_range,pitch_rolling_mean,pitch_rolling_std,pitch_rolling_min,pitch_rolling_max,pitch_rolling_range,roll_rolling_mean,roll_rolling_std,roll_rolling_min,roll_rolling_max,roll_rolling_range,yaw_rolling_mean,yaw_rolling_std,yaw_rolling_min,yaw_rolling_max,yaw_rolling_range,altitude_rate,altitude_acceleration,altitude_gradient_magnitude,sudden_altitude_drop,rapid_climb_event,altitude_trend,altitude_deviation,altitude_volatility,velocity_rate,velocity_acceleration,velocity_gradient_magnitude,velocity_spike,velocity_drop,velocity_trend,velocity_deviation,velocity_volatility,velocity_stability_score,pitch_oscillation_strength,pitch_oscillation_detected,roll_oscillation_strength,roll_oscillation_detected,combined_oscillation_magnitude,pitch_zero_crossings,pitch_oscillation_frequency,oscillation_stability_score,oscillation_alert
1187,9934.733079937503,246.24617065417365,2.2765589503624377,-1.2547745416180496,89.43842072447248,0,normal,9928.30534627099,5.294899765538831,9919.35722054476,9939.03868172034,19.68146117557989,245.06626563512697,0.9681268613482128,243.2860408746241,246.97693513505325,3.690894260429161,2.3317475847085176,0.2291335930753262,1.6432531835340487,2.643124630003715,0.999871446469666,-1.0308073296693376,0.3209323575779214,-1.4314434655520971,-0.1893206702424913,1.242122795309606,88.8076908862873,0.4730731811881727,87.8391520245298,89.51790281451909,1.6787507899892944,4.55322652968789,13.412054842212456,4.55322652968789,0,0,9928.30534627099,6.427733666512722,5.294899765538831,0.7670454512051492,-0.4133071522691978,0.7670454512051492,0,0,245.06626563512697,1.1799050190466858,0.9681268613482128,0.5080973282967017,0.22913359307532624,0,0.32093235757792143,0,0.5500659506532477,17.0,0.5666666666666667,0.6451338406463079,0
1188,9939.376875816572,245.0746938622116,2.30818379934299,-1.3266901240325175,88.55317918604592,0,normal,9928.999412754456,5.793519660560831,9919.35722054476,9939.376875816572,20.019655271811644,245.0730176521097,0.9676681517662132,243.2860408746241,246.97693513505325,3.690894260429161,2.324213931562153,0.2272032745062003,1.6432531835340487,2.643124630003715,0.999871446469666,-1.0876758023588389,0.258713451622285,-1.4314434655520971,-0.5073783624530652,0.924065103099032,88.78332012517122,0.4729982716917889,87.8391520245298,89.51790281451909,1.6787507899892944,4.643795879068421,0.0905693493805301,4.643795879068421,0,0,9928.999412754456,10.377463062115568,5.793519660560831,-1.17147679196205,-1.9385222431671991,1.17147679196205,0,0,245.0730176521097,0.0016762101018628,0.9676681517662132,0.5082157776972619,0.22720327450620037,0,0.25871345162228504,0,0.4859167261284854,18.0,0.6,0.6729852234757947,0
1189,9932.56159996675,246.3969749752333,1.7737349938369005,-1.124528504401895,88.49798189613439,0,normal,9929.256245565655,5.833765121199245,9919.35722054476,9939.376875816572,20.019655271811644,245.11681917521696,1.007997087481312,243.2860408746241,246.97693513505325,3.690894260429161,2.290383778728967,0.2559847254558299,1.6432531835340487,2.643124630003715,0.999871446469666,-1.098344988051046,0.2554293232156477,-1.4314434655520971,-0.5073783624530652,0.924065103099032,88.81626161875144,0.4242070992569868,87.96027447517314,89.51790281451909,1.5576283393459531,-6.815275849821774,-11.459071728890194,6.815275849821774,0,0,9929.256245565655,3.3053544010927,5.833765121199245,1.3222811130216885,2.493757904983738,1.3222811130216885,0,0,245.11681917521696,1.2801558000163311,1.007997087481312,0.4980086904679371,0.2559847254558299,0,0.2554293232156477,0,0.5114140486714776,19.0,0.6333333333333333,0.6616320662620498,0
1190,9938.713166307029,246.22400770979755,2.062467301522319,-1.2183740400156096,88.68555318877634,0,normal,9929.812089653158,6.186241613295048,9919.35722054476,9939.376875816572,20.019655271811644,245.2189483930744,1.0117051266490884,243.2860408746241,246.97693513505325,3.690894260429161,2.2613509123048967,0.2466296050265544,1.6432531835340487,2.559093047990497,0.9158398644564484,-1.104079373092153,0.2568390263689818,-1.4314434655520971,-0.5073783624530652,0.924065103099032,88.81424284331975,0.4247553318053362,87.96027447517314,89.51790281451909,1.5576283393459531,6.151566340278805,12.96684219010058,6.151566340278805,0,0,9929.812089653158,8.901076653870405,6.186241613295048,-0.1729672654357443,-1.4952483784574326,0.1729672654357443,0,0,245.21894839307436,1.0050593167232194,1.0117051266490884,0.49709074493721,0.2466296050265544,0,0.2568390263689818,0,0.5034686313955362,19.0,0.6333333333333333,0.6651286093490285,0
1191,9932.305309156549,244.0891780799712,2.013878288541465,-1.8350242465135795,88.79879535361087,0,normal,9930.134405403009,6.137175551812765,9919.35722054476,9939.376875816572,20.019655271811644,245.1642681213719,1.042837031777823,243.2860408746241,246.97693513505325,3.690894260429161,2.2359825239003484,0.2445751623032945,1.6432531835340487,2.559093047990497,0.9158398644564484,-1.1628206517557178,0.2829914448919284,-1.8350242465135795,-0.5073783624530652,1.3276458840605143,88.79388582310523,0.414630581691869,87.96027447517314,89.51790281451909,1.5576283393459531,-6.4078571504796855,-12.55942349075849,6.4078571504796855,0,0,9930.134405403009,2.1709037535420066,6.137175551812765,-2.1348296298263563,-1.961862364390612,2.1348296298263563,0,0,245.1642681213719,-1.0750900414006992,1.042837031777823,0.4895153085852024,0.2445751623032945,0,0.28299144489192846,0,0.527566607195223,20.0,0.6666666666666666,0.654635938812585,0
1192,9936.763848671704,244.51825436964108,1.9889546138660223,-1.806749698958776,89.51092362789186,0,normal,9930.690948205372,6.211727255991375,9919.35722054476,9939.376875816572,20.019655271811644,245.15739879303985,1.0468087047552583,243.2860408746241,246.97693513505325,3.690894260429161,2.2251197206039683,0.2507147263349815,1.6432531835340487,2.559093047990497,0.9158398644564484,-1.2007498085554185,0.3157552048829694,-1.8350242465135795,-0.5073783624530652,1.3276458840605143,88.83157843970243,0.4443105305369028,87.96027447517314,89.51790281451909,1.5576283393459531,4.45853951515528,10.866396665634966,4.45853951515528,0,0,9930.690948205372,6.072900466331703,6.211727255991375,0.4290762896698936,2.56390591949625,0.4290762896698936,0,0,245.15739879303985,-0.6391444233987329,1.0468087047552583,0.4885654422305051,0.2507147263349815,0,0.3157552048829694,0,0.5664699312179509,20.0,0.6666666666666666,0.6383780371848484,0
1193,9942.170869703616,246.17798996461227,1.8969192626198983,-1.5258876273978443,89.3943825703923,0,normal,9931.526218677103,6.584091244359482,9919.35722054476,9942.170869703616,22.813649158855696,245.28102499277165,1.0117257141889564,243.2860408746241,246.97693513505325,3.690894260429161,2.2016497024115327,0.2586463647682694,1.6432531835340487,2.559093047990497,0.9158398644564484,-1.221016283948915,0.3232560442352695,-1.8350242465135795,-0.5073783624530652,1.3276458840605143,88.86355890022996,0.4611895132493466,87.96027447517314,89.51790281451909,1.5576283393459531,5.407021031911427,0.9484815167561464,5.407021031911427,0,0,9931.526218677103,10.644651026512292,6.584091244359482,1.6597355949711812,1.2306593053012875,1.6597355949711812,0,0,245.28102499277165,0.8969649718406174,1.0117257141889564,0.4970856578244605,0.2586463647682694,0,0.3232560442352695,0,0.581902409003539,19.0,0.6333333333333333,0.6321502478967164,0
1194,9933.414207261165,242.538160318707,1.9259094317376169,-0.8806815485164355,89.09681821220369,0,normal,9932.062805846985,6.254467366106619,9919.35722054476,9942.170869703616,22.813649158855696,245.14022000369224,1.1825399032888568,242.538160318707,246.97693513505325,4.438774816346239,2.1704294237348143,0.2519431834016389,1.6432531835340487,2.559093047990497,0.9158398644564484,-1.2265622732940702,0.3159760867713437,-1.8350242465135795,-0.5073783624530652,1.3276458840605143,88.90373858849816,0.4435538266988526,87.96027447517314,89.51790281451909,1.5576283393459531,-8.75666244245076,-14.163683474362188,8.75666244245076,0,0,9932.062805846985,1.3514014141801454,6.254467366106619,-3.639829645905252,-5.299565240876433,3.639829645905252,0,0,245.14022000369224,-2.602059684985249,1.1825399032888568,0.458181771839821,0.2519431834016389,0,0.31597608677134376,0,0.5679192701729827,19.0,0.6333333333333333,0.6377879391007636,0
1195,9944.394627548098,245.13353689806223,2.140076929113748,-1.6977569365366378,88.12825169424246,0,normal,9932.996030872742,6.640393556711086,9919.35722054476,9944.394627548098,25.03740700333765,245.15958274593413,1.1789150023795942,242.538160318707,246.97693513505325,4.438774816346239,2.152137956352465,0.2392660911403469,1.6432531835340487,2.559093047990497,0.9158398644564484,-1.2479594702483237,0.333085562391016,-1.8350242465135795,-0.5073783624530652,1.3276458840605143,88.87751492519816,0.473657572161865,87.96027447517314,89.51790281451909,1.5576283393459531,10.980420286932713,19.73708272938348,10.980420286932713,0,0,9932.996030872742,11.398596675355291,6.640393556711086,2.595376579355218,6.23520622526047,2.595376579355218,0,0,245.15958274593413,-0.0260458478718987,1.1789150023795942,0.4589440152130301,0.2392660911403469,0,0.333085562391016,0,0.5723516535313629,19.0,0.6333333333333333,0.6359900457089789,0
1196,9942.912923519576,243.88626783838325,1.5626700029035798,-1.516458505109985,88.01621132798577,0,normal,9934.173816021485,6.166060589379643,9924.277637123643,9944.394627548098,20.116990424454343,245.1115274896677,1.2114506490471284,242.538160318707,246.97693513505325,4.438774816346239,2.108220399965904,0.2628949089217441,1.5626700029035798,2.559093047990497,0.9964230450869174,-1.2523297109895737,0.3361459959054193,-1.8350242465135795,-0.5073783624530652,1.3276458840605143,88.81959553248905,0.5051925181476141,87.96027447517314,89.51790281451909,1.5576283393459531,-1.4817040285215626,-12.462124315454275,1.4817040285215626,0,0,9934.173816021485,8.739107498091471,6.166060589379643,-1.2472690596789846,-3.8426456390342025,1.2472690596789846,0,0,245.1115274896677,-1.2252596512844889,1.2114506490471284,0.4521918680079435,0.2628949089217441,0,0.3361459959054193,0,0.5990409048271634,20.0,0.6666666666666666,0.6253748712626508,0
1197,9946.59811978347,244.87652478530123,2.275928398977721,-1.6252993113716117,88.99694477262852,0,normal,9935.102420689676,6.576303693169945,9924.277637123643,9946.59811978347,22.320482659826663,245.1658015811792,1.1728793663284345,242.538160318707,246.97693513505325,4.438774816346239,2.094062167515265,0.2443026215336197,1.5626700029035798,2.4310692797780256,0.8683992768744457,-1.308225758435501,0.2963421679342011,-1.8350242465135795,-0.8806815485164355,0.954342697997144,88.83271982235618,0.5062727425623121,87.96027447517314,89.51790281451909,1.5576283393459531,3.6851962638938858,5.166900292415448,3.6851962638938858,0,0,9935.102420689676,11.49569909379352,6.576303693169945,0.9902569469179808,2.237526006596965,0.9902569469179808,0,0,245.1658015811792,-0.2892767958779814,1.1728793663284345,0.4602188301367708,0.24430262153361973,0,0.29634216793420115,0,0.5406447894678209,20.0,0.6666666666666666,0.6490788836182195,0
1198,9945.785414565076,245.0920967510396,1.9926656271432623,-1.63969477246035,89.33344848069541,0,normal,9936.177809561748,6.470698446794966,9924.412592060891,9946.59811978347,22.185527722578627,245.0908359275128,1.1238549893714065,242.538160318707,246.97693513505325,4.438774816346239,2.079549205189032,0.2410930440602193,1.5626700029035798,2.4310692797780256,0.8683992768744457,-1.346024910995116,0.2874240357532293,-1.8350242465135795,-0.8806815485164355,0.954342697997144,88.9013785226323,0.4737986286865295,88.01621132798577,89.51790281451909,1.5016914865333175,-0.812705218393603,-4.497901482287489,0.812705218393603,0,0,9936.177809561748,9.60760500332799,6.470698446794966,0.215571965738377,-0.7746849811796039,0.215571965738377,0,0,245.0908359275128,0.0012608235268487,1.1238549893714065,0.470841938364148,0.24109304406021934,0,0.2874240357532293,0,0.5285170798134486,20.0,0.6666666666666666,0.6542288687556225,0
1199,9952.322253297489,245.0723542873056,1.863119182051341,-1.4277694541571844,88.8702474984593,0,normal,9937.573292623578,6.800944557363374,9924.987168049356,9952.322253297489,27.3350852481326,245.05057718534485,1.108507549395921,242.538160318707,246.97693513505325,4.438774816346239,2.0540564615539343,0.2353203275943247,1.5626700029035798,2.4310692797780256,0.8683992768744457,-1.3590005850185558,0.284822378924051,-1.8350242465135795,-0.8806815485164355,0.954342697997144,88.92636140076544,0.4572208612403741,88.01621132798577,89.51790281451909,1.5016914865333175,6.536838732412434,7.349543950806037,6.536838732412434,0,0,9937.573292623578,14.748960673910917,6.800944557363374,-0.0197424637340191,-0.2353144294723961,0.0197424637340191,0,0,245.05057718534485,0.0217771019607369,1.108507549395921,0.4742691105310465,0.23532032759432475,0,0.28482237892405105,0,0.5201427065183758,20.0,0.6666666666666666,0.6578329756226159,0
1200,9946.968830713196,244.9198469378543,2.028961518723477,-1.0674350973059783,89.88430641648833,0,normal,9938.344386045335,6.954256053263385,9924.987168049356,9952.322253297489,27.3350852481326,244.99818073606312,1.0874383193323955,242.538160318707,246.97693513505325,4.438774816346239,2.0733418783134057,0.2147911288885281,1.5626700029035798,2.4310692797780256,0.8683992768744457,-1.356347931064957,0.2873960678294475,-1.8350242465135795,-0.8806815485164355,0.954342697997144,88.95969724159534,0.5017121541398323,88.01621132798577,89.88430641648833,1.868095088502557,-5.353422584292275,-11.89026131670471,5.353422584292275,0,0,9938.344386045335,8.624444667861098,6.954256053263385,-0.152507349451298,-0.1327648857172789,0.152507349451298,0,0,244.99818073606312,-0.0783337982088312,1.0874383193323955,0.4790560711369042,0.21479112888852814,0,0.28739606782944754,0,0.5021871967179756,20.0,0.6666666666666666,0.6656959946036223,0
1201,9945.042203231133,244.4182851614448,1.5336178025859355,-1.3559658619989174,88.40256409684497,0,normal,9938.679926655774,7.113666254364708,9924.987168049356,9952.322253297489,27.3350852481326,244.9839460482713,1.0933531741635347,242.538160318707,246.97693513505325,4.438774816346239,2.0395841628449256,0.243520064514032,1.5336178025859355,2.4310692797780256,0.8974514771920901,-1.3742897188470042,0.2747111441502045,-1.8350242465135795,-0.8806815485164355,0.954342697997144,88.94033548383815,0.5158855996938818,88.01621132798577,89.88430641648833,1.868095088502557,-1.92662748206385,3.426795102228425,1.92662748206385,0,0,9938.679926655774,6.362276575358919,7.113666254364708,-0.5015617764094884,-0.3490544269581903,0.5015617764094884,0,0,244.9839460482713,-0.5656608868265209,1.0933531741635347,0.4777024786558443,0.243520064514032,0,0.27471114415020453,0,0.5182312086642366,20.0,0.6666666666666666,0.6586612067339964,0
1202,9948.652522221622,247.85245446768096,1.6678745792141358,-1.737560392203908,88.35664471938139,0,normal,9939.277867092158,7.433344746469099,9924.987168049356,9952.322253297489,27.3350852481326,245.2122667279241,1.192429056126464,242.538160318707,247.85245446768096,5.314294148973943,2.001424427816731,0.238694092360897,1.5336178025859355,2.39088781123925,0.8572700086533147,-1.4169028056417226,0.2606059599878056,-1.8350242465135795,-0.8806815485164355,0.954342697997144,88.92308903738726,0.529863934053619,88.01621132798577,89.88430641648833,1.868095088502557,3.610318990489759,5.536946472553609,3.610318990489759,0,0,9939.277867092158,9.374655129464372,7.433344746469099,3.434169306236157,3.9357310826456455,3.434169306236157,0,0,245.21226672792412,2.6401877397568114,1.192429056126464,0.456115100831029,0.23869409236089706,0,0.26060595998780567,0,0.4993000523487027,21.0,0.7,0.6669778997429281,0
1203,9951.614524474571,247.4748953183401,1.7539275417566622,-0.6729302223649011,88.64582019935067,0,normal,9940.60923491342,7.11690315193438,9928.63578696514,9952.322253297489,23.686466332348573,245.2371647370885,1.23563087142261,242.538160318707,247.85245446768096,5.314294148973943,1.9801657661464112,0.2409596750621073,1.5336178025859355,2.39088781123925,0.8572700086533147,-1.3789771434823628,0.3090656988676637,-1.8350242465135795,-0.6729302223649011,1.1620940241486784,88.9363907646185,0.5187292523482319,88.01621132798577,89.88430641648833,1.868095088502557,2.962002252948878,-0.6483167375408811,2.962002252948878,0,0,9940.60923491342,11.005289561151583,7.11690315193438,-0.3775591493408683,-3.8117284555770254,0.3775591493408683,0,0,245.2371647370885,2.237730581251583,1.23563087142261,0.4473010338078151,0.24095967506210736,0,0.3090656988676637,0,0.5500253739297711,20.0,0.6666666666666666,0.6451507290262645,0
1204,9950.004444457933,244.49401457534643,2.029137098199973,-1.4763761731522154,88.64405427553046,0,normal,9941.67766778806,6.822684413310176,9930.179853407815,9952.322253297489,22.14239988967347,245.21318023787845,1.2456290976965825,242.538160318707,247.85245446768096,5.314294148973943,1.9745135037798207,0.2382700362243648,1.5336178025859355,2.39088781123925,0.8572700086533147,-1.3967422619973204,0.3036246789143029,-1.8350242465135795,-0.6729302223649011,1.1620940241486784,88.90529457123367,0.5165683337609469,88.01621132798577,89.88430641648833,1.868095088502557,-1.6100800166386762,-4.572082269587554,1.6100800166386762,0,0,9941.67766778806,8.326776669873652,6.822684413310176,-2.980880742993662,-2.603321593652794,2.980880742993662,0,0,245.21318023787845,-0.7191656625320206,1.2456290976965825,0.4453095130561559,0.23827003622436488,0,0.3036246789143029,0,0.5418947151386677,20.0,0.6666666666666666,0.648552712569656,0
1205,9950.830236282958,247.28858173825392,1.725217914146996,-1.6728136381078424,89.2756884908798,0,normal,9942.267245516192,7.086995704167023,9930.179853407815,9952.322253297489,22.14239988967347,245.3626706948164,1.307960390029851,242.538160318707,247.85245446768096,5.314294148973943,1.9605345523942863,0.244519138830806,1.5336178025859355,2.39088781123925,0.8572700086533147,-1.4099785362481676,0.3098517186632166,-1.8350242465135795,-0.6729302223649011,1.1620940241486784,88.89318385505172,0.5041398841219444,88.01621132798577,89.88430641648833,1.868095088502557,0.8257918250255898,2.435871841664266,0.8257918250255898,0,0,9942.267245516192,8.562990766766234,7.086995704167023,2.794567162907498,5.77544790590116,2.794567162907498,0,0,245.3626706948164,1.9259110434375089,1.307960390029851,0.4332829992749857,0.244519138830806,0,0.30985171866321665,0,0.5543708574940227,20.0,0.6666666666666666,0.6433471106195424,0
1206,9947.989390339617,245.359101444584,1.80368393953142,-1.0743680691496726,88.81913104965125,0,normal,9943.15772236278,6.589719134733934,9932.305309156549,9952.322253297489,20.016944140939813,245.3566695068972,1.307673266325854,242.538160318707,247.85245446768096,5.314294148973943,1.9311743588088948,0.2245651170181534,1.5336178025859355,2.30818379934299,0.7745659967570546,-1.3968569382686955,0.3185484701287978,-1.8350242465135795,-0.6729302223649011,1.1620940241486784,88.86746838908331,0.4935060255902791,88.01621132798577,89.88430641648833,1.868095088502557,-2.8408459433412645,-3.6666377683668543,2.8408459433412645,0,0,9943.15772236278,4.831667976835888,6.589719134733934,-1.9294802936699116,-4.724047456577409,1.9294802936699116,0,0,245.3566695068972,0.002431937686822,1.307673266325854,0.4333369089083148,0.2245651170181534,0,0.3185484701287978,0,0.5431135871469512,21.0,0.7,0.6480404348255989,0
1207,9949.06176516731,245.9415528731693,1.5756286493997975,-1.6357197011242008,88.27360516446196,0,normal,9943.874156624272,6.401813590249869,9932.305309156549,9952.322253297489,20.016944140939813,245.34143861784705,1.2985095650360825,242.538160318707,247.85245446768096,5.314294148973943,1.8961278437607632,0.2225116691088347,1.5336178025859355,2.30818379934299,0.7745659967570546,-1.415904196244003,0.3209854464580802,-1.8350242465135795,-0.6729302223649011,1.1620940241486784,88.80922761108278,0.4913066865332152,88.01621132798577,89.88430641648833,1.868095088502557,1.0723748276923288,3.913220771033593,1.0723748276923288,0,0,9943.874156624272,5.187608543037641,6.401813590249869,0.5824514285852729,2.511931722255184,0.5824514285852729,0,0,245.34143861784705,0.6001142553222678,1.2985095650360825,0.435064537129434,0.2225116691088347,0,0.32098544645808025,0,0.5434971155669149,21.0,0.7,0.6478794096305825,0
1208,9946.24492670582,245.80456490272704,1.771550284952718,-0.9917805556781338,89.5109482896439,0,normal,9944.217559168736,6.331698190795493,9932.305309156549,9952.322253297489,20.016944140939813,245.3779321698728,1.3008724263600184,242.538160318707,247.85245446768096,5.314294148973943,1.8692961680412488,0.2015790423645845,1.5336178025859355,2.275928398977721,0.7423105963917855,-1.399158717826284,0.3343426363208458,-1.8350242465135795,-0.6729302223649011,1.1620940241486784,88.85711606626268,0.511306272228272,88.01621132798577,89.88430641648833,1.868095088502557,-2.8168384614891693,-3.889213289181498,2.8168384614891693,0,0,9944.217559168736,2.027367537084501,6.331698190795493,-0.1369879704422487,-0.7194393990275216,0.1369879704422487,0,0,245.3779321698728,0.4266327328542445,1.3008724263600184,0.4346177513118363,0.2015790423645845,0,0.3343426363208458,0,0.5359216786854303,21.0,0.7,0.6510748652599808,0
1209,9962.892194256248,245.26521649351665,1.991081587965612,-1.746162137326893,88.20291024777018,0,normal,9945.73408888321,6.990975388774001,9932.305309156549,9962.892194256248,30.58688509969943,245.3213442457869,1.2786367132533027,242.538160318707,247.85245446768096,5.314294148973943,1.880163497747685,0.202014312870167,1.5336178025859355,2.275928398977721,0.7423105963917855,-1.4302403994725337,0.3363568884007382,-1.8350242465135795,-0.6729302223649011,1.1620940241486784,88.84236248384448,0.5262530166580144,88.01621132798577,89.88430641648833,1.868095088502557,16.647267550428296,19.464106011917465,16.647267550428296,0,0,9945.73408888321,17.15810537303878,6.990975388774001,-0.5393484092103904,-0.4023604387681416,0.5393484092103904,0,0,245.32134424578692,-0.0561277522702994,1.2786367132533027,0.4388588993513841,0.202014312870167,0,0.33635688840073824,0,0.5383712012709052,20.0,0.6666666666666666,0.650038169704336,0
1210,9948.815937369583,246.9675737101364,1.8370515424010985,-1.048938459085395,88.56509595942545,0,normal,9946.239227436336,6.819870881465689,9932.305309156549,9962.892194256248,30.58688509969943,245.35852254580385,1.3165135505188366,242.538160318707,247.85245446768096,5.314294148973943,1.868892709791624,0.1975466926928527,1.5336178025859355,2.275928398977721,0.7423105963917855,-1.4217686204260231,0.3440204680100418,-1.8350242465135795,-0.6729302223649011,1.1620940241486784,88.83633962237693,0.5288251420604554,88.01621132798577,89.88430641648833,1.868095088502557,-14.07625688666485,-30.723524437093147,14.07625688666485,0,0,9946.239227436336,2.576709933247912,6.819870881465689,1.7023572166197596,2.24170562583015,1.7023572166197596,0,0,245.35852254580385,1.6090511643325556,1.3165135505188366,0.4316832076272668,0.19754669269285277,0,0.3440204680100418,0,0.5415671607028946,20.0,0.6666666666666666,0.6486905179947132,0
1211,9952.466167000965,246.16997058677023,1.6048724871421145,-1.409281499142493,88.30726057442692,0,normal,9947.247270328557,6.104354900266178,9933.414207261165,9962.892194256248,29.477986995083484,245.46256217114384,1.2929297274575304,242.538160318707,247.85245446768096,5.314294148973943,1.8484424197216565,0.2028469468041252,1.5336178025859355,2.275928398977721,0.7423105963917855,-1.4004814830574688,0.3299891893879247,-1.806749698958776,-0.6729302223649011,1.133819476593875,88.81176288341773,0.541921500021949,88.01621132798577,89.88430641648833,1.868095088502557,3.65022963138108,17.72648651804593,3.65022963138108,0,0,9947.247270328557,5.218896672407936,6.104354900266178,-0.7976031233661729,-2.4999603399859325,0.7976031233661729,0,0,245.46256217114384,0.7074084156264178,1.2929297274575304,0.4361232653688127,0.20284694680412524,0,0.3299891893879247,0,0.53283613619205,19.0,0.6333333333333333,0.6523854549020819,0
1212,9953.238502999477,245.6294776362704,1.7404262282763183,-1.0726058142576225,89.24017142508188,0,normal,9948.071003044945,5.7143487621772255,9933.414207261165,9962.892194256248,29.477986995083484,245.51812333447523,1.2739511891382609,242.538160318707,247.85245446768096,5.314294148973943,1.836016000442171,0.2013933432909544,1.5336178025859355,2.275928398977721,0.7423105963917855,-1.3637742888224111,0.3231803037504316,-1.746162137326893,-0.6729302223649011,1.0732319149619918,88.79822527327723,0.526704857218089,88.01621132798577,89.88430641648833,1.868095088502557,0.7723359985120624,-2.877893632869018,0.7723359985120624,0,0,9948.071003044945,5.167499954532104,5.7143487621772255,-0.5404929504998393,0.2571101728663336,0.5404929504998393,0,0,245.51812333447523,0.1113543017951599,1.2739511891382609,0.4397631773173465,0.20139334329095446,0,0.32318030375043166,0,0.5245736470413861,20.0,0.6666666666666666,0.6559210845213135,0
1213,9962.209324459518,244.8649421554425,1.7059822981819672,-0.8784036263053233,89.24771790757148,0,normal,9949.07292578274,6.347089798382322,9933.414207261165,9962.892194256248,29.477986995083484,245.4524709440168,1.2719876275764834,242.538160318707,247.85245446768096,5.314294148973943,1.826469152220275,0.202874475824004,1.5336178025859355,2.275928398977721,0.7423105963917855,-1.331400088767785,0.3381689732427352,-1.746162137326893,-0.6729302223649011,1.0732319149619918,88.79089204013619,0.518931427623938,88.01621132798577,89.88430641648833,1.868095088502557,8.970821460041407,8.198485461529344,8.970821460041407,0,0,9949.07292578274,13.13639867677739,6.347089798382322,-0.7645354808279023,-0.2240425303280631,0.7645354808279023,0,0,245.4524709440168,-0.5875287885743035,1.2719876275764834,0.4401432419183965,0.20287447582400403,0,0.3381689732427352,0,0.5410434490667393,20.0,0.6666666666666666,0.6489109704243596,0
1214,9957.168343925328,245.34097126156524,1.6779708794946688,-1.7764234387146385,90.13108900684394,0,normal,9950.260632615948,5.417091898008193,9942.912923519576,9962.892194256248,19.979270736672333,245.5926114911597,1.0728107761921906,243.88626783838325,247.85245446768096,3.9661866292977095,1.814072224608128,0.2040501354033014,1.5336178025859355,2.275928398977721,0.7423105963917855,-1.376187183277695,0.3346315914236437,-1.7764234387146385,-0.6729302223649011,1.1034932163497375,88.8426055798682,0.5967260672741849,88.01621132798577,90.13108900684394,2.114877678858164,-5.040980534189657,-14.011801994231064,5.040980534189657,0,0,9950.260632615948,6.907711309380829,5.417091898008193,0.4760291061227519,1.2405645869506543,0.4760291061227519,0,0,245.59261149115972,-0.2516402295944999,1.0728107761921906,0.4824367045394404,0.20405013540330147,0,0.33463159142364374,0,0.5386817268269453,20.0,0.6666666666666666,0.6499069837283311,0
1215,9965.794328078457,244.65972695900845,1.7862766013844205,-1.0403247378172176,89.6480256823745,0,normal,9951.330617642468,6.247277841394304,9942.912923519576,9965.794328078457,22.881404558880604,245.56892099420705,1.0885972515158648,243.88626783838325,247.85245446768096,3.9661866292977095,1.796382208221661,0.1890874892351121,1.5336178025859355,2.275928398977721,0.7423105963917855,-1.3433155733417244,0.3336696569063253,-1.7764234387146385,-0.6729302223649011,1.1034932163497375,88.9185942792748,0.5977357454678189,88.01621132798577,90.13108900684394,2.114877678858164,8.625984153128229,13.666964687317886,8.625984153128229,0,0,9951.330617642468,14.463710435989924,6.247277841394304,-0.6812443025567916,-1.1572734086795435,0.6812443025567916,0,0,245.56892099420705,-0.909194035198567,1.0885972515158648,0.478790249903,0.18908748923511218,0,0.3336696569063253,0,0.5227571461414374,21.0,0.7,0.6567035344630834,0
1216,9957.10473439669,246.3813509302041,1.7731041120901068,-1.830861833256562,89.93026684202928,0,normal,9952.040208186325,6.043498478225625,9945.042203231133,9965.794328078457,20.75212484732401,245.69367514879804,1.0268317219920826,244.4182851614448,247.85245446768096,3.434169306236157,1.806903913680987,0.1810835576611189,1.5336178025859355,2.275928398977721,0.7423105963917855,-1.359035739749053,0.3492965688319633,-1.830861833256562,-0.6729302223649011,1.1579316108916609,89.01429705497699,0.5988795839206263,88.20291024777018,90.13108900684394,1.92817875907376,-8.689593681767292,-17.31557783489552,8.689593681767292,0,0,9952.040208186325,5.064526210366239,6.043498478225625,1.7216239711956405,2.402868273752432,1.7216239711956405,0,0,245.69367514879804,0.6876757814060568,1.0268317219920826,0.4933808708189867,0.18108355766111894,0,0.3492965688319633,0,0.5303801264930823,21.0,0.7,0.6534324268125029,0
